,Year,Month,MobileWeb_or_Web,Type_of_Customers?,Where_Are_They_comming_from?,Which_Place_in_India?,How_many_Landed_on_our_Page?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button_and_started_filling_the_Form?,How_many_Landed_on_the_our_Page_and_clicked_on_a_button_and_started_filling_the_Form_and_Completed_and_submited_the_form?
1629,2021,4,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,244249,66498
1630,2021,4,0,0,Unidentified_Sources,Bangalore,0.0,0.0,6212,1363
1631,2021,4,0,0,Unidentified_Sources,Chennai,0.0,0.0,19111,5231
1632,2021,4,0,0,Unidentified_Sources,Dehradun,0.0,0.0,13548,2472
1633,2021,4,0,0,Unidentified_Sources,Indore,0.0,0.0,34503,7874
1634,2021,4,0,0,Unidentified_Sources,Pune,0.0,0.0,22083,4660
1635,2021,4,0,1,Came_From_Google,Bangalore,75621.0,43431.0,23855,18137
1636,2021,4,0,1,Came_From_Google,Chennai,337042.0,177193.0,106126,84887
1637,2021,4,0,1,Came_From_Google,Dehradun,84604.0,44936.0,21650,15595
1638,2021,4,0,1,Came_From_Google,Indore,759501.0,437401.0,294362,193098
1639,2021,4,0,1,Came_From_Google,Pune,325969.0,183893.0,100537,66662
1640,2021,4,0,1,Landed_on_the_page_Directly,Bangalore,740915.0,157043.0,86903,50770
1641,2021,4,0,1,Landed_on_the_page_Directly,Chennai,1647996.0,487275.0,174844,80612
1642,2021,4,0,1,Landed_on_the_page_Directly,Dehradun,871085.0,144402.0,63721,22409
1643,2021,4,0,1,Landed_on_the_page_Directly,Indore,3344674.0,1224590.0,1016248,191606
1644,2021,4,0,1,Landed_on_the_page_Directly,Pune,7636691.0,2451140.0,1066147,310982
1645,2021,4,0,1,Unidentified_Sources,Bangalore,27072.0,11624.0,5246,2122
1646,2021,4,0,1,Unidentified_Sources,Chennai,118855.0,60550.0,25996,13331
1647,2021,4,0,1,Unidentified_Sources,Dehradun,50779.0,26371.0,8859,4608
1648,2021,4,0,1,Unidentified_Sources,Indore,437476.0,136363.0,88015,44301
1649,2021,4,0,1,Unidentified_Sources,Pune,202251.0,70755.0,35931,20219
1650,2021,4,1,0,Came_From_Google,Bangalore,0.0,0.0,19243,7756
1651,2021,4,1,0,Came_From_Google,Chennai,0.0,0.0,51186,18248
1652,2021,4,1,0,Came_From_Google,Dehradun,0.0,0.0,16023,6612
1653,2021,4,1,0,Came_From_Google,Indore,0.0,0.0,112723,39619
1654,2021,4,1,0,Came_From_Google,Pune,0.0,0.0,60938,15067
1655,2021,4,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,61545,19252
1656,2021,4,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,137918,37972
1657,2021,4,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,95945,19529
1658,2021,4,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,350816,90778
1659,2021,4,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,298041,58897
1660,2021,4,1,0,Unidentified_Sources,Bangalore,0.0,0.0,7185,1263
1661,2021,4,1,0,Unidentified_Sources,Chennai,0.0,0.0,17491,3206
1662,2021,4,1,0,Unidentified_Sources,Dehradun,0.0,0.0,13052,1982
1663,2021,4,1,0,Unidentified_Sources,Indore,0.0,0.0,36224,5620
1664,2021,4,1,0,Unidentified_Sources,Pune,0.0,0.0,37685,5149
1665,2021,4,1,1,Came_From_Google,Bangalore,95158.0,48250.0,18876,13795
1666,2021,4,1,1,Came_From_Google,Chennai,389482.0,194783.0,88197,65856
1667,2021,4,1,1,Came_From_Google,Dehradun,117524.0,50552.0,16495,11324
1668,2021,4,1,1,Came_From_Google,Indore,1301662.0,697926.0,395176,230337
1669,2021,4,1,1,Came_From_Google,Pune,396809.0,201028.0,79533,53667
1670,2021,4,1,1,Landed_on_the_page_Directly,Bangalore,424654.0,121261.0,52755,25580
1671,2021,4,1,1,Landed_on_the_page_Directly,Chennai,1023673.0,397334.0,207288,95186
1672,2021,4,1,1,Landed_on_the_page_Directly,Dehradun,463365.0,142985.0,48266,21389
1673,2021,4,1,1,Landed_on_the_page_Directly,Indore,3314853.0,1760965.0,1184092,287372
1674,2021,4,1,1,Landed_on_the_page_Directly,Pune,2004893.0,839276.0,480077,190855
1675,2021,4,1,1,Unidentified_Sources,Bangalore,56754.0,17240.0,5730,2174
1676,2021,4,1,1,Unidentified_Sources,Chennai,149359.0,71980.0,27154,11984
1677,2021,4,1,1,Unidentified_Sources,Dehradun,56531.0,30792.0,7454,3762
1678,2021,4,1,1,Unidentified_Sources,Indore,809167.0,275911.0,135638,54001
1679,2021,4,1,1,Unidentified_Sources,Pune,337224.0,127901.0,60891,24386
1680,2021,5,0,0,Came_From_Google,Bangalore,0.0,0.0,28596,9963
1681,2021,5,0,0,Came_From_Google,Chennai,0.0,0.0,77589,32333
1682,2021,5,0,0,Came_From_Google,Dehradun,0.0,0.0,28569,13068
1683,2021,5,0,0,Came_From_Google,Indore,0.0,0.0,123537,47379
1684,2021,5,0,0,Came_From_Google,Pune,0.0,0.0,86692,21547
1685,2021,5,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,52204,15705
1686,2021,5,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,129985,50206
1687,2021,5,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,86923,28379
1688,2021,5,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,198225,83127
1689,2021,5,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,234034,75466
1690,2021,5,0,0,Unidentified_Sources,Bangalore,0.0,0.0,5809,1317
1691,2021,5,0,0,Unidentified_Sources,Chennai,0.0,0.0,18174,4848
1692,2021,5,0,0,Unidentified_Sources,Dehradun,0.0,0.0,13378,2432
1693,2021,5,0,0,Unidentified_Sources,Indore,0.0,0.0,32002,7079
1694,2021,5,0,0,Unidentified_Sources,Pune,0.0,0.0,20223,4645
1695,2021,5,0,1,Came_From_Google,Bangalore,84312.0,48888.0,28495,21576
1696,2021,5,0,1,Came_From_Google,Chennai,317801.0,174981.0,105063,79934
1697,2021,5,0,1,Came_From_Google,Dehradun,101656.0,57291.0,30628,21858
1698,2021,5,0,1,Came_From_Google,Indore,778299.0,445232.0,298397,194975
1699,2021,5,0,1,Came_From_Google,Pune,331140.0,187533.0,101055,69155
1700,2021,5,0,1,Landed_on_the_page_Directly,Bangalore,402508.0,177554.0,105094,66225
1701,2021,5,0,1,Landed_on_the_page_Directly,Chennai,1346224.0,570298.0,195198,70835
1702,2021,5,0,1,Landed_on_the_page_Directly,Dehradun,607163.0,140225.0,54946,28139
1703,2021,5,0,1,Landed_on_the_page_Directly,Indore,2444591.0,1589228.0,1370236,185340
1704,2021,5,0,1,Landed_on_the_page_Directly,Pune,6411464.0,2240788.0,693313,370236
1705,2021,5,0,1,Unidentified_Sources,Bangalore,27822.0,10741.0,4841,1985
1706,2021,5,0,1,Unidentified_Sources,Chennai,135054.0,56693.0,25383,11750
1707,2021,5,0,1,Unidentified_Sources,Dehradun,53609.0,27261.0,9068,4627
1708,2021,5,0,1,Unidentified_Sources,Indore,381032.0,128079.0,81194,38324
1709,2021,5,0,1,Unidentified_Sources,Pune,213487.0,75634.0,37126,23600
1710,2021,5,1,0,Came_From_Google,Bangalore,0.0,0.0,24174,10536
1711,2021,5,1,0,Came_From_Google,Chennai,0.0,0.0,62884,20450
1712,2021,5,1,0,Came_From_Google,Dehradun,0.0,0.0,26172,10663
1713,2021,5,1,0,Came_From_Google,Indore,0.0,0.0,116554,36822
1714,2021,5,1,0,Came_From_Google,Pune,0.0,0.0,70117,16507
1715,2021,5,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,65305,26396
1716,2021,5,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,156224,38831
1717,2021,5,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,98712,23192
1718,2021,5,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,386053,91690
1719,2021,5,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,331300,61200
1720,2021,5,1,0,Unidentified_Sources,Bangalore,0.0,0.0,7181,1301
1721,2021,5,1,0,Unidentified_Sources,Chennai,0.0,0.0,20910,3698
1722,2021,5,1,0,Unidentified_Sources,Dehradun,0.0,0.0,13072,2244
1723,2021,5,1,0,Unidentified_Sources,Indore,0.0,0.0,48571,5766
1724,2021,5,1,0,Unidentified_Sources,Pune,0.0,0.0,40705,5139
1725,2021,5,1,1,Came_From_Google,Bangalore,109238.0,60558.0,26703,19771
1726,2021,5,1,1,Came_From_Google,Chennai,406611.0,223063.0,107151,74083
1727,2021,5,1,1,Came_From_Google,Dehradun,159443.0,80070.0,32495,21257
1728,2021,5,1,1,Came_From_Google,Indore,1358874.0,738118.0,410614,231529
1729,2021,5,1,1,Came_From_Google,Pune,434147.0,232648.0,94774,61662
1730,2021,5,1,1,Landed_on_the_page_Directly,Bangalore,536940.0,150011.0,54881,26805
1731,2021,5,1,1,Landed_on_the_page_Directly,Chennai,1391923.0,504743.0,223729,93236
1732,2021,5,1,1,Landed_on_the_page_Directly,Dehradun,600409.0,192618.0,51984,23426
1733,2021,5,1,1,Landed_on_the_page_Directly,Indore,3936846.0,2033295.0,1366704,301406
1734,2021,5,1,1,Landed_on_the_page_Directly,Pune,2497550.0,1021739.0,528895,185775
1735,2021,5,1,1,Unidentified_Sources,Bangalore,63411.0,18581.0,5811,2104
1736,2021,5,1,1,Unidentified_Sources,Chennai,183529.0,82076.0,29903,12963
1737,2021,5,1,1,Unidentified_Sources,Dehradun,64239.0,34874.0,8079,3900
1738,2021,5,1,1,Unidentified_Sources,Indore,833958.0,322902.0,166214,51909
1739,2021,5,1,1,Unidentified_Sources,Pune,375190.0,132370.0,52477,20272
1740,2021,6,0,0,Came_From_Google,Bangalore,0.0,0.0,22866,8389
1741,2021,6,0,0,Came_From_Google,Chennai,0.0,0.0,64127,27228
1742,2021,6,0,0,Came_From_Google,Dehradun,0.0,0.0,20631,9298
1743,2021,6,0,0,Came_From_Google,Indore,0.0,0.0,116722,43998
1744,2021,6,0,0,Came_From_Google,Pune,0.0,0.0,66169,15418
1745,2021,6,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,46945,15595
1746,2021,6,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,115348,45586
1747,2021,6,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,69375,21151
1748,2021,6,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,196126,86022
1749,2021,6,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,238482,68597
1750,2021,6,0,0,Unidentified_Sources,Bangalore,0.0,0.0,4929,1264
1751,2021,6,0,0,Unidentified_Sources,Chennai,0.0,0.0,16797,4770
1752,2021,6,0,0,Unidentified_Sources,Dehradun,0.0,0.0,10122,2008
1753,2021,6,0,0,Unidentified_Sources,Indore,0.0,0.0,37537,10270
1754,2021,6,0,0,Unidentified_Sources,Pune,0.0,0.0,20094,4623
1755,2021,6,0,1,Came_From_Google,Bangalore,74879.0,43885.0,26485,20188
1756,2021,6,0,1,Came_From_Google,Chennai,272582.0,146970.0,89894,68766
1757,2021,6,0,1,Came_From_Google,Dehradun,80157.0,44318.0,23112,16450
1758,2021,6,0,1,Came_From_Google,Indore,747883.0,438468.0,304982,188298
1759,2021,6,0,1,Came_From_Google,Pune,260964.0,139348.0,72353,51270
1760,2021,6,0,1,Landed_on_the_page_Directly,Bangalore,999165.0,781237.0,701204,502226
1761,2021,6,0,1,Landed_on_the_page_Directly,Chennai,1554926.0,781197.0,415770,69876
1762,2021,6,0,1,Landed_on_the_page_Directly,Dehradun,591144.0,151318.0,84471,24732
1763,2021,6,0,1,Landed_on_the_page_Directly,Indore,2112984.0,1225496.0,1013629,184205
1764,2021,6,0,1,Landed_on_the_page_Directly,Pune,9083552.0,4079301.0,1942557,923720
1765,2021,6,0,1,Unidentified_Sources,Bangalore,26662.0,10361.0,5026,2221
1766,2021,6,0,1,Unidentified_Sources,Chennai,102093.0,51765.0,25365,12448
1767,2021,6,0,1,Unidentified_Sources,Dehradun,37336.0,19113.0,6971,3371
1768,2021,6,0,1,Unidentified_Sources,Indore,423161.0,151174.0,104583,48582
1769,2021,6,0,1,Unidentified_Sources,Pune,1035025.0,87636.0,40806,15466
1770,2021,6,1,0,Came_From_Google,Bangalore,0.0,0.0,17857,7249
1771,2021,6,1,0,Came_From_Google,Chennai,0.0,0.0,46041,16228
1772,2021,6,1,0,Came_From_Google,Dehradun,0.0,0.0,17825,7617
1773,2021,6,1,0,Came_From_Google,Indore,0.0,0.0,103839,33881
1774,2021,6,1,0,Came_From_Google,Pune,0.0,0.0,98974,13251
1775,2021,6,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,54766,18059
1776,2021,6,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,134075,35461
1777,2021,6,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,81022,16562
1778,2021,6,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,386110,103763
1779,2021,6,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,535880,60774
1780,2021,6,1,0,Unidentified_Sources,Bangalore,0.0,0.0,5839,1189
1781,2021,6,1,0,Unidentified_Sources,Chennai,0.0,0.0,18069,3266
1782,2021,6,1,0,Unidentified_Sources,Dehradun,0.0,0.0,9909,1630
1783,2021,6,1,0,Unidentified_Sources,Indore,0.0,0.0,48428,9739
1784,2021,6,1,0,Unidentified_Sources,Pune,0.0,0.0,41881,5398
1785,2021,6,1,1,Came_From_Google,Bangalore,95328.0,51384.0,22319,16389
1786,2021,6,1,1,Came_From_Google,Chennai,350468.0,169942.0,77499,58003
1787,2021,6,1,1,Came_From_Google,Dehradun,128400.0,61410.0,23170,15881
1788,2021,6,1,1,Came_From_Google,Indore,1194515.0,645487.0,369819,211249
1789,2021,6,1,1,Came_From_Google,Pune,346837.0,174699.0,65589,41598
1790,2021,6,1,1,Landed_on_the_page_Directly,Bangalore,472110.0,154744.0,66533,30204
1791,2021,6,1,1,Landed_on_the_page_Directly,Chennai,1320796.0,480753.0,255670,83273
1792,2021,6,1,1,Landed_on_the_page_Directly,Dehradun,512808.0,157215.0,46252,18437
1793,2021,6,1,1,Landed_on_the_page_Directly,Indore,3654139.0,1971687.0,1384971,303346
1794,2021,6,1,1,Landed_on_the_page_Directly,Pune,3191562.0,1025132.0,542862,213484
1795,2021,6,1,1,Unidentified_Sources,Bangalore,53529.0,16525.0,5061,2123
1796,2021,6,1,1,Unidentified_Sources,Chennai,142887.0,67750.0,25602,11444
1797,2021,6,1,1,Unidentified_Sources,Dehradun,49035.0,25931.0,6045,2989
1798,2021,6,1,1,Unidentified_Sources,Indore,815877.0,294719.0,150291,52494
1799,2021,6,1,1,Unidentified_Sources,Pune,354289.0,125193.0,47718,19522
1800,2021,7,0,0,Came_From_Google,Bangalore,0.0,0.0,23758,8330
1801,2021,7,0,0,Came_From_Google,Chennai,0.0,0.0,78583,32222
1802,2021,7,0,0,Came_From_Google,Dehradun,0.0,0.0,21822,9625
1803,2021,7,0,0,Came_From_Google,Indore,0.0,0.0,92030,35646
1804,2021,7,0,0,Came_From_Google,Pune,0.0,0.0,69116,18408
1805,2021,7,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,47212,14172
1806,2021,7,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,127206,47527
1807,2021,7,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,70469,19901
1808,2021,7,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,154927,69691
1809,2021,7,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,209161,55206
1810,2021,7,0,0,Unidentified_Sources,Bangalore,0.0,0.0,4454,1094
1811,2021,7,0,0,Unidentified_Sources,Chennai,0.0,0.0,16508,4305
1812,2021,7,0,0,Unidentified_Sources,Dehradun,0.0,0.0,9602,1730
1813,2021,7,0,0,Unidentified_Sources,Indore,0.0,0.0,25256,7453
1814,2021,7,0,0,Unidentified_Sources,Pune,0.0,0.0,17413,4166
1815,2021,7,0,1,Came_From_Google,Bangalore,74450.0,44179.0,27077,20750
1816,2021,7,0,1,Came_From_Google,Chennai,384511.0,200784.0,126682,92150
1817,2021,7,0,1,Came_From_Google,Dehradun,77045.0,42689.0,22561,16299
1818,2021,7,0,1,Came_From_Google,Indore,578439.0,333578.0,220530,145281
1819,2021,7,0,1,Came_From_Google,Pune,286620.0,159109.0,84155,59782
1820,2021,7,0,1,Landed_on_the_page_Directly,Bangalore,612238.0,423566.0,382120,266144
1821,2021,7,0,1,Landed_on_the_page_Directly,Chennai,3000806.0,1710508.0,1461159,198119
1822,2021,7,0,1,Landed_on_the_page_Directly,Dehradun,500338.0,135634.0,81809,25691
1823,2021,7,0,1,Landed_on_the_page_Directly,Indore,3462126.0,1690094.0,964364,321858
1824,2021,7,0,1,Landed_on_the_page_Directly,Pune,4284911.0,1641415.0,1092490,374642
1825,2021,7,0,1,Unidentified_Sources,Bangalore,24567.0,9661.0,4715,2501
1826,2021,7,0,1,Unidentified_Sources,Chennai,144276.0,52945.0,25104,11951
1827,2021,7,0,1,Unidentified_Sources,Dehradun,32261.0,17063.0,6343,2944
1828,2021,7,0,1,Unidentified_Sources,Indore,317497.0,98369.0,64398,33316
1829,2021,7,0,1,Unidentified_Sources,Pune,260488.0,85643.0,25903,14130
1830,2021,7,1,0,Came_From_Google,Bangalore,0.0,0.0,19459,7840
1831,2021,7,1,0,Came_From_Google,Chennai,0.0,0.0,61896,20452
1832,2021,7,1,0,Came_From_Google,Dehradun,0.0,0.0,20999,8291
1833,2021,7,1,0,Came_From_Google,Indore,0.0,0.0,93387,32554
1834,2021,7,1,0,Came_From_Google,Pune,0.0,0.0,61991,15464
1835,2021,7,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,54312,16857
1836,2021,7,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,153429,35537
1837,2021,7,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,82897,16953
1838,2021,7,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,363206,93755
1839,2021,7,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,287683,60548
1840,2021,7,1,0,Unidentified_Sources,Bangalore,0.0,0.0,6133,1201
1841,2021,7,1,0,Unidentified_Sources,Chennai,0.0,0.0,20136,3301
1842,2021,7,1,0,Unidentified_Sources,Dehradun,0.0,0.0,11287,1746
1843,2021,7,1,0,Unidentified_Sources,Indore,0.0,0.0,50716,10298
1844,2021,7,1,0,Unidentified_Sources,Pune,0.0,0.0,36507,5073
1845,2021,7,1,1,Came_From_Google,Bangalore,101638.0,55844.0,25581,18106
1846,2021,7,1,1,Came_From_Google,Chennai,558689.0,266121.0,128738,90367
1847,2021,7,1,1,Came_From_Google,Dehradun,132113.0,66386.0,28474,19122
1848,2021,7,1,1,Came_From_Google,Indore,1074759.0,601576.0,344352,204963
1849,2021,7,1,1,Came_From_Google,Pune,424738.0,229707.0,96594,64911
1850,2021,7,1,1,Landed_on_the_page_Directly,Bangalore,477170.0,172913.0,84900,41625
1851,2021,7,1,1,Landed_on_the_page_Directly,Chennai,2148119.0,627910.0,344046,97569
1852,2021,7,1,1,Landed_on_the_page_Directly,Dehradun,667136.0,169086.0,55324,21906
1853,2021,7,1,1,Landed_on_the_page_Directly,Indore,3020639.0,1578220.0,1003608,302076
1854,2021,7,1,1,Landed_on_the_page_Directly,Pune,3007471.0,1084260.0,566572,275399
1855,2021,7,1,1,Unidentified_Sources,Bangalore,51777.0,17710.0,5807,2334
1856,2021,7,1,1,Unidentified_Sources,Chennai,252044.0,89270.0,33939,12882
1857,2021,7,1,1,Unidentified_Sources,Dehradun,46461.0,26245.0,7026,3398
1858,2021,7,1,1,Unidentified_Sources,Indore,778553.0,307483.0,170101,65221
1859,2021,7,1,1,Unidentified_Sources,Pune,314813.0,123603.0,49379,20308
1860,2021,8,0,0,Came_From_Google,Bangalore,0.0,0.0,24911,8888
1861,2021,8,0,0,Came_From_Google,Chennai,0.0,0.0,100346,41060
1862,2021,8,0,0,Came_From_Google,Dehradun,0.0,0.0,30366,11878
1863,2021,8,0,0,Came_From_Google,Indore,0.0,0.0,89782,34840
1864,2021,8,0,0,Came_From_Google,Pune,0.0,0.0,76496,19814
1865,2021,8,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,44113,13483
1866,2021,8,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,142191,55630
1867,2021,8,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,83148,21392
1868,2021,8,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,156014,67292
1869,2021,8,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,240307,57431
1870,2021,8,0,0,Unidentified_Sources,Bangalore,0.0,0.0,4422,1070
1871,2021,8,0,0,Unidentified_Sources,Chennai,0.0,0.0,18208,4617
1872,2021,8,0,0,Unidentified_Sources,Dehradun,0.0,0.0,10250,1753
1873,2021,8,0,0,Unidentified_Sources,Indore,0.0,0.0,22590,5735
1874,2021,8,0,0,Unidentified_Sources,Pune,0.0,0.0,18222,4091
1875,2021,8,0,1,Came_From_Google,Bangalore,84830.0,45406.0,26980,20069
1876,2021,8,0,1,Came_From_Google,Chennai,458690.0,255639.0,166706,117991
1877,2021,8,0,1,Came_From_Google,Dehradun,94292.0,52764.0,29074,20027
1878,2021,8,0,1,Came_From_Google,Indore,575686.0,323892.0,208805,136008
1879,2021,8,0,1,Came_From_Google,Pune,313142.0,166001.0,83818,58235
1880,2021,8,0,1,Landed_on_the_page_Directly,Bangalore,645039.0,372699.0,305318,201687
1881,2021,8,0,1,Landed_on_the_page_Directly,Chennai,3181384.0,2235411.0,1833439,256035
1882,2021,8,0,1,Landed_on_the_page_Directly,Dehradun,646672.0,236894.0,178294,32958
1883,2021,8,0,1,Landed_on_the_page_Directly,Indore,3574996.0,1545577.0,968040,139749
1884,2021,8,0,1,Landed_on_the_page_Directly,Pune,5663574.0,2012316.0,1171133,271304
1885,2021,8,0,1,Unidentified_Sources,Bangalore,26027.0,9107.0,4123,1978
1886,2021,8,0,1,Unidentified_Sources,Chennai,126204.0,58114.0,26463,11737
1887,2021,8,0,1,Unidentified_Sources,Dehradun,34448.0,16908.0,5925,2742
1888,2021,8,0,1,Unidentified_Sources,Indore,275838.0,87285.0,54581,25200
1889,2021,8,0,1,Unidentified_Sources,Pune,186041.0,67295.0,22634,11174
1890,2021,8,1,0,Came_From_Google,Bangalore,0.0,0.0,23033,8667
1891,2021,8,1,0,Came_From_Google,Chennai,0.0,0.0,77760,24835
1892,2021,8,1,0,Came_From_Google,Dehradun,0.0,0.0,32097,11011
1893,2021,8,1,0,Came_From_Google,Indore,0.0,0.0,102946,35734
1894,2021,8,1,0,Came_From_Google,Pune,0.0,0.0,71384,15939
1895,2021,8,1,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,57229,18765
1896,2021,8,1,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,156900,40133
1897,2021,8,1,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,105083,19559
1898,2021,8,1,0,Landed_on_the_page_Directly,Indore,0.0,0.0,391486,100464
1899,2021,8,1,0,Landed_on_the_page_Directly,Pune,0.0,0.0,327690,65295
1900,2021,8,1,0,Unidentified_Sources,Bangalore,0.0,0.0,6634,1394
1901,2021,8,1,0,Unidentified_Sources,Chennai,0.0,0.0,23921,3835
1902,2021,8,1,0,Unidentified_Sources,Dehradun,0.0,0.0,12837,1679
1903,2021,8,1,0,Unidentified_Sources,Indore,0.0,0.0,58284,14540
1904,2021,8,1,0,Unidentified_Sources,Pune,0.0,0.0,34652,5103
1905,2021,8,1,1,Came_From_Google,Bangalore,113469.0,61493.0,28963,19919
1906,2021,8,1,1,Came_From_Google,Chennai,650916.0,345882.0,168847,116642
1907,2021,8,1,1,Came_From_Google,Dehradun,147823.0,80341.0,38557,24992
1908,2021,8,1,1,Came_From_Google,Indore,1116945.0,629401.0,364515,211940
1909,2021,8,1,1,Came_From_Google,Pune,432377.0,230944.0,94781,59242
1910,2021,8,1,1,Landed_on_the_page_Directly,Bangalore,1015916.0,399502.0,283352,194670
1911,2021,8,1,1,Landed_on_the_page_Directly,Chennai,2059826.0,680103.0,358146,115203
1912,2021,8,1,1,Landed_on_the_page_Directly,Dehradun,734100.0,201061.0,84715,30554
1913,2021,8,1,1,Landed_on_the_page_Directly,Indore,3871065.0,2230884.0,1603011,277356
1914,2021,8,1,1,Landed_on_the_page_Directly,Pune,4547594.0,1833370.0,1289328,781617
1915,2021,8,1,1,Unidentified_Sources,Bangalore,62563.0,20123.0,6397,2285
1916,2021,8,1,1,Unidentified_Sources,Chennai,221283.0,102047.0,41317,14571
1917,2021,8,1,1,Unidentified_Sources,Dehradun,47189.0,25310.0,6611,2819
1918,2021,8,1,1,Unidentified_Sources,Indore,807397.0,333379.0,169560,66160
1919,2021,8,1,1,Unidentified_Sources,Pune,324762.0,123874.0,50784,18879
1920,2021,9,0,0,Came_From_Google,Bangalore,0.0,0.0,22206,7828
1921,2021,9,0,0,Came_From_Google,Chennai,0.0,0.0,105963,40987
1922,2021,9,0,0,Came_From_Google,Dehradun,0.0,0.0,26856,10111
1923,2021,9,0,0,Came_From_Google,Indore,0.0,0.0,73390,28741
1924,2021,9,0,0,Came_From_Google,Pune,0.0,0.0,68774,16869
1925,2021,9,0,0,Landed_on_the_page_Directly,Bangalore,0.0,0.0,44800,17620
1926,2021,9,0,0,Landed_on_the_page_Directly,Chennai,0.0,0.0,139031,52315
1927,2021,9,0,0,Landed_on_the_page_Directly,Dehradun,0.0,0.0,78794,20831
1928,2021,9,0,0,Landed_on_the_page_Directly,Indore,0.0,0.0,138992,58138
1929,2021,9,0,0,Landed_on_the_page_Directly,Pune,0.0,0.0,211340,48710
1930,2021,9,0,0,Unidentified_Sources,Bangalore,0.0,0.0,4927,1077
1931,2021,9,0,0,Unidentified_Sources,Chennai,0.0,0.0,19663,4708
1932,2021,9,0,0,Unidentified_Sources,Dehradun,0.0,0.0,9272,1613
1933,2021,9,0,0,Unidentified_Sources,Indore,0.0,0.0,21122,5261
1934,2021,9,0,0,Unidentified_Sources,Pune,0.0,0.0,21444,4260
1935,2021,9,0,1,Came_From_Google,Bangalore,70934.0,38121.0,22327,16647
1936,2021,9,0,1,Came_From_Google,Chennai,468529.0,266174.0,175515,120220
1937,2021,9,0,1,Came_From_Google,Dehradun,82950.0,45449.0,23780,16202
1938,2021,9,0,1,Came_From_Google,Indore,506447.0,275845.0,174547,114584
1939,2021,9,0,1,Came_From_Google,Pune,275267.0,141627.0,70279,48957
1940,2021,9,0,1,Landed_on_the_page_Directly,Bangalore,537590.0,245460.0,166739,85082
1941,2021,9,0,1,Landed_on_the_page_Directly,Chennai,2514442.0,1690714.0,1424761,123356
1942,2021,9,0,1,Landed_on_the_page_Directly,Dehradun,708013.0,275228.0,210988,49450
1943,2021,9,0,1,Landed_on_the_page_Directly,Indore,2227421.0,1150120.0,917274,121001
1944,2021,9,0,1,Landed_on_the_page_Directly,Pune,4997015.0,2092740.0,1111649,215185
1945,2021,9,0,1,Unidentified_Sources,Bangalore,24568.0,8425.0,3761,1490
1946,2021,9,0,1,Unidentified_Sources,Chennai,173937.0,61413.0,27522,11831
1947,2021,9,0,1,Unidentified_Sources,Dehradun,35637.0,16569.0,5823,2674
1948,2021,9,0,1,Unidentified_Sources,Indore,166301.0,75955.0,48625,22135
1949,2021,9,0,1,Unidentified_Sources,Pune,154252.0,58434.0,22978,11343
